val_0,padre_0,izq_0,val_1,padre_1,izq_1,val_2,padre_2,izq_2,val_3,padre_3,izq_3,val_4,padre_4,izq_4,val_5,padre_5,izq_5,val_6,padre_6,izq_6,val_buscar,busqueda,inorder_0,inorder_1,inorder_2,inorder_3,inorder_4,inorder_5,inorder_6
13,-1,-1,16,0,0,25,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,13,16,25,-1,-1,-1,-1
29,-1,-1,23,0,1,34,0,0,40,2,0,26,1,0,24,4,1,0,-1,-1,13,0,23,24,26,29,34,40,-1
2,-1,-1,12,0,0,20,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,26,0,2,12,20,-1,-1,-1,-1
3,-1,-1,34,0,0,27,1,1,50,1,0,43,3,1,28,2,0,0,-1,-1,20,0,3,27,28,34,43,50,-1
38,-1,-1,47,0,0,48,1,0,4,0,1,19,3,0,21,4,0,3,3,1,17,0,3,4,19,21,38,47,48
35,-1,-1,43,0,0,34,0,1,8,2,1,24,3,0,0,-1,-1,0,-1,-1,14,0,8,24,34,35,43,-1,-1
17,-1,-1,31,0,0,35,1,0,22,1,1,27,3,0,48,2,0,24,4,1,45,0,17,22,24,27,31,35,48
49,-1,-1,32,0,1,20,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,22,0,20,32,49,-1,-1,-1,-1
32,-1,-1,6,0,1,13,1,0,43,0,0,37,3,1,49,3,0,14,2,0,35,0,6,13,14,32,37,43,49
36,-1,-1,29,0,1,25,1,1,26,2,0,8,2,1,0,-1,-1,0,-1,-1,22,0,8,25,26,29,36,-1,-1
35,-1,-1,16,0,1,38,0,0,25,1,0,44,2,0,4,1,1,0,-1,-1,34,0,4,16,25,35,38,44,-1
25,-1,-1,11,0,1,22,1,0,2,1,1,20,2,1,34,0,0,18,4,1,10,0,2,11,18,20,22,25,34
7,-1,-1,28,0,0,46,1,0,3,0,1,18,1,1,20,4,0,0,-1,-1,42,0,3,7,18,20,28,46,-1
48,-1,-1,30,0,1,46,1,0,39,2,1,10,1,1,43,3,0,0,-1,-1,20,0,10,30,39,43,46,48,-1
27,-1,-1,3,0,1,8,1,0,1,1,1,11,2,0,0,-1,-1,0,-1,-1,27,1,1,3,8,11,27,-1,-1
6,-1,-1,46,0,0,20,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,15,0,6,20,46,-1,-1,-1,-1
34,-1,-1,5,0,1,13,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,48,0,5,13,34,-1,-1,-1,-1
45,-1,-1,35,0,1,32,1,1,36,1,0,22,2,1,0,-1,-1,0,-1,-1,22,1,22,32,35,36,45,-1,-1
47,-1,-1,50,0,0,9,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,17,0,9,47,50,-1,-1,-1,-1
5,-1,-1,8,0,0,47,1,0,12,2,1,34,3,0,39,4,0,0,-1,-1,4,0,5,8,12,34,39,47,-1
35,-1,-1,20,0,1,32,1,0,26,2,1,23,3,1,0,-1,-1,0,-1,-1,18,0,20,23,26,32,35,-1,-1
47,-1,-1,50,0,0,28,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,47,1,28,47,50,-1,-1,-1,-1
41,-1,-1,1,0,1,29,1,0,20,2,1,22,3,0,36,2,0,0,-1,-1,7,0,1,20,22,29,36,41,-1
21,-1,-1,10,0,1,9,1,1,26,0,0,0,-1,-1,0,-1,-1,0,-1,-1,1,0,9,10,21,26,-1,-1,-1
32,-1,-1,43,0,0,41,1,1,20,0,1,0,-1,-1,0,-1,-1,0,-1,-1,37,0,20,32,41,43,-1,-1,-1
48,-1,-1,20,0,1,19,1,1,14,2,1,0,-1,-1,0,-1,-1,0,-1,-1,7,0,14,19,20,48,-1,-1,-1
42,-1,-1,7,0,1,37,1,0,8,2,1,31,3,0,0,-1,-1,0,-1,-1,45,0,7,8,31,37,42,-1,-1
39,-1,-1,35,0,1,9,1,1,17,2,0,27,3,0,46,0,0,0,-1,-1,7,0,9,17,27,35,39,46,-1
8,-1,-1,24,0,0,22,1,1,40,1,0,0,-1,-1,0,-1,-1,0,-1,-1,32,0,8,22,24,40,-1,-1,-1
10,-1,-1,3,0,1,16,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,35,0,3,10,16,-1,-1,-1,-1
50,-1,-1,22,0,1,13,1,1,28,1,0,20,2,0,30,3,0,0,-1,-1,27,0,13,20,22,28,30,50,-1
35,-1,-1,31,0,1,28,1,1,29,2,0,9,2,1,25,4,0,0,-1,-1,17,0,9,25,28,29,31,35,-1
38,-1,-1,37,0,1,35,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,35,1,35,37,38,-1,-1,-1,-1
5,-1,-1,31,0,0,26,1,1,49,1,0,12,2,1,6,4,1,43,3,1,26,1,5,6,12,26,31,43,49
14,-1,-1,39,0,0,22,1,1,38,2,0,0,-1,-1,0,-1,-1,0,-1,-1,22,1,14,22,38,39,-1,-1,-1
45,-1,-1,7,0,1,44,1,0,32,2,1,0,-1,-1,0,-1,-1,0,-1,-1,26,0,7,32,44,45,-1,-1,-1
5,-1,-1,47,0,0,9,1,1,3,0,1,0,-1,-1,0,-1,-1,0,-1,-1,26,0,3,5,9,47,-1,-1,-1
14,-1,-1,43,0,0,25,1,1,9,0,1,17,2,1,8,3,1,33,2,0,12,0,8,9,14,17,25,33,43
23,-1,-1,36,0,0,37,1,0,50,2,0,7,0,1,17,4,0,0,-1,-1,23,1,7,17,23,36,37,50,-1
23,-1,-1,13,0,1,20,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,40,0,13,20,23,-1,-1,-1,-1
40,-1,-1,34,0,1,46,0,0,26,1,1,44,2,1,47,2,0,0,-1,-1,24,0,26,34,40,44,46,47,-1
18,-1,-1,43,0,0,2,0,1,46,1,0,0,-1,-1,0,-1,-1,0,-1,-1,26,0,2,18,43,46,-1,-1,-1
41,-1,-1,33,0,1,24,1,1,37,1,0,20,2,1,19,4,1,29,2,0,48,0,19,20,24,29,33,37,41
30,-1,-1,25,0,1,33,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,45,0,25,30,33,-1,-1,-1,-1
1,-1,-1,27,0,0,2,1,1,20,2,0,0,-1,-1,0,-1,-1,0,-1,-1,40,0,1,2,20,27,-1,-1,-1
41,-1,-1,45,0,0,8,0,1,14,2,0,11,3,1,0,-1,-1,0,-1,-1,35,0,8,11,14,41,45,-1,-1
28,-1,-1,42,0,0,22,0,1,35,1,1,38,3,0,36,4,1,37,5,0,10,0,22,28,35,36,37,38,42
21,-1,-1,24,0,0,15,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,33,0,15,21,24,-1,-1,-1,-1
9,-1,-1,16,0,0,26,1,0,21,2,1,18,3,1,12,1,1,0,-1,-1,19,0,9,12,16,18,21,26,-1
39,-1,-1,32,0,1,14,1,1,28,2,0,3,2,1,8,4,0,0,-1,-1,21,0,3,8,14,28,32,39,-1
13,-1,-1,44,0,0,15,1,1,46,1,0,2,0,1,17,2,0,0,-1,-1,1,0,2,13,15,17,44,46,-1
22,-1,-1,36,0,0,32,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,2,0,22,32,36,-1,-1,-1,-1
24,-1,-1,8,0,1,21,1,0,32,0,0,45,3,0,5,1,1,26,3,1,4,0,5,8,21,24,26,32,45
28,-1,-1,26,0,1,50,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,35,0,26,28,50,-1,-1,-1,-1
45,-1,-1,36,0,1,21,1,1,35,2,0,0,-1,-1,0,-1,-1,0,-1,-1,14,0,21,35,36,45,-1,-1,-1
38,-1,-1,34,0,1,1,1,1,6,2,0,18,3,0,0,-1,-1,0,-1,-1,32,0,1,6,18,34,38,-1,-1
37,-1,-1,30,0,1,1,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,41,0,1,30,37,-1,-1,-1,-1
20,-1,-1,3,0,1,42,0,0,30,2,1,0,-1,-1,0,-1,-1,0,-1,-1,36,0,3,20,30,42,-1,-1,-1
40,-1,-1,19,0,1,29,1,0,33,2,0,0,-1,-1,0,-1,-1,0,-1,-1,2,0,19,29,33,40,-1,-1,-1
33,-1,-1,45,0,0,43,1,1,32,0,1,0,-1,-1,0,-1,-1,0,-1,-1,1,0,32,33,43,45,-1,-1,-1
40,-1,-1,19,0,1,43,0,0,1,1,1,13,3,0,22,1,0,33,5,0,18,0,1,13,19,22,33,40,43
8,-1,-1,43,0,0,17,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,15,0,8,17,43,-1,-1,-1,-1
20,-1,-1,42,0,0,10,0,1,39,1,1,0,-1,-1,0,-1,-1,0,-1,-1,44,0,10,20,39,42,-1,-1,-1
17,-1,-1,34,0,0,43,1,0,11,0,1,37,2,1,50,2,0,0,-1,-1,21,0,11,17,34,37,43,50,-1
3,-1,-1,47,0,0,25,1,1,5,2,1,50,1,0,31,2,0,0,-1,-1,49,0,3,5,25,31,47,50,-1
7,-1,-1,25,0,0,11,1,1,2,0,1,0,-1,-1,0,-1,-1,0,-1,-1,21,0,2,7,11,25,-1,-1,-1
14,-1,-1,49,0,0,1,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,45,0,1,14,49,-1,-1,-1,-1
25,-1,-1,47,0,0,44,1,1,48,1,0,23,0,1,18,4,1,0,-1,-1,19,0,18,23,25,44,47,48,-1
13,-1,-1,3,0,1,26,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,24,0,3,13,26,-1,-1,-1,-1
25,-1,-1,48,0,0,4,0,1,27,1,1,38,3,0,22,2,0,18,5,1,23,0,4,18,22,25,27,38,48
30,-1,-1,35,0,0,21,0,1,10,2,1,0,-1,-1,0,-1,-1,0,-1,-1,6,0,10,21,30,35,-1,-1,-1
2,-1,-1,4,0,0,29,1,0,22,2,1,0,-1,-1,0,-1,-1,0,-1,-1,38,0,2,4,22,29,-1,-1,-1
11,-1,-1,40,0,0,27,1,1,23,2,1,0,-1,-1,0,-1,-1,0,-1,-1,36,0,11,23,27,40,-1,-1,-1
7,-1,-1,44,0,0,4,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,10,0,4,7,44,-1,-1,-1,-1
2,-1,-1,15,0,0,24,1,0,5,1,1,0,-1,-1,0,-1,-1,0,-1,-1,17,0,2,5,15,24,-1,-1,-1
33,-1,-1,1,0,1,6,1,0,20,2,0,28,3,0,48,0,0,0,-1,-1,38,0,1,6,20,28,33,48,-1
16,-1,-1,44,0,0,12,0,1,24,1,1,14,2,0,40,3,0,0,-1,-1,36,0,12,14,16,24,40,44,-1
2,-1,-1,48,0,0,43,1,1,30,2,1,0,-1,-1,0,-1,-1,0,-1,-1,16,0,2,30,43,48,-1,-1,-1
1,-1,-1,27,0,0,10,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,20,0,1,10,27,-1,-1,-1,-1
40,-1,-1,37,0,1,50,0,0,24,1,1,0,-1,-1,0,-1,-1,0,-1,-1,26,0,24,37,40,50,-1,-1,-1
40,-1,-1,33,0,1,11,1,1,35,1,0,0,-1,-1,0,-1,-1,0,-1,-1,14,0,11,33,35,40,-1,-1,-1
29,-1,-1,38,0,0,37,1,1,49,1,0,36,2,1,31,4,1,0,-1,-1,34,0,29,31,36,37,38,49,-1
9,-1,-1,30,0,0,42,1,0,40,2,1,25,1,1,8,0,1,11,4,1,44,0,8,9,11,25,30,40,42
32,-1,-1,19,0,1,33,0,0,27,1,0,0,-1,-1,0,-1,-1,0,-1,-1,37,0,19,27,32,33,-1,-1,-1
37,-1,-1,12,0,1,16,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,45,0,12,16,37,-1,-1,-1,-1
49,-1,-1,2,0,1,46,1,0,38,2,1,41,3,0,18,3,1,0,-1,-1,27,0,2,18,38,41,46,49,-1
42,-1,-1,18,0,1,47,0,0,26,1,0,29,3,0,0,-1,-1,0,-1,-1,50,0,18,26,29,42,47,-1,-1
24,-1,-1,2,0,1,43,0,0,36,2,1,0,-1,-1,0,-1,-1,0,-1,-1,50,0,2,24,36,43,-1,-1,-1
4,-1,-1,1,0,1,48,0,0,13,2,1,32,3,0,0,-1,-1,0,-1,-1,25,0,1,4,13,32,48,-1,-1
25,-1,-1,1,0,1,50,0,0,13,1,0,37,2,1,0,-1,-1,0,-1,-1,26,0,1,13,25,37,50,-1,-1
30,-1,-1,3,0,1,44,0,0,46,2,0,12,1,0,1,1,1,18,4,0,23,0,1,3,12,18,30,44,46
34,-1,-1,39,0,0,17,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,1,0,17,34,39,-1,-1,-1,-1
36,-1,-1,23,0,1,15,1,1,47,0,0,3,2,1,31,1,0,32,5,0,24,0,3,15,23,31,32,36,47
3,-1,-1,10,0,0,12,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,45,0,3,10,12,-1,-1,-1,-1
17,-1,-1,6,0,1,7,1,0,50,0,0,11,2,0,40,3,1,0,-1,-1,33,0,6,7,11,17,40,50,-1
10,-1,-1,21,0,0,2,0,1,15,1,1,4,2,0,22,1,0,1,2,1,26,0,1,2,4,10,15,21,22
36,-1,-1,29,0,1,49,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,13,0,29,36,49,-1,-1,-1,-1
5,-1,-1,27,0,0,45,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,26,0,5,27,45,-1,-1,-1,-1
8,-1,-1,34,0,0,25,1,1,46,1,0,20,2,1,38,3,1,0,-1,-1,33,0,8,20,25,34,38,46,-1
3,-1,-1,5,0,0,41,1,0,50,2,0,0,-1,-1,0,-1,-1,0,-1,-1,45,0,3,5,41,50,-1,-1,-1
12,-1,-1,2,0,1,4,1,0,44,0,0,41,3,1,0,-1,-1,0,-1,-1,10,0,2,4,12,41,44,-1,-1
27,-1,-1,42,0,0,7,0,1,24,2,0,20,3,1,19,4,1,5,2,1,40,0,5,7,19,20,24,27,42
23,-1,-1,39,0,0,6,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,7,0,6,23,39,-1,-1,-1,-1
39,-1,-1,47,0,0,8,0,1,18,2,0,24,3,0,0,-1,-1,0,-1,-1,38,0,8,18,24,39,47,-1,-1
13,-1,-1,33,0,0,24,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,22,0,13,24,33,-1,-1,-1,-1
22,-1,-1,31,0,0,36,1,0,1,0,1,10,3,0,0,-1,-1,0,-1,-1,1,1,1,10,22,31,36,-1,-1
8,-1,-1,14,0,0,25,1,0,19,2,1,42,2,0,22,3,0,0,-1,-1,21,0,8,14,19,22,25,42,-1
21,-1,-1,6,0,1,15,1,0,41,0,0,0,-1,-1,0,-1,-1,0,-1,-1,32,0,6,15,21,41,-1,-1,-1
17,-1,-1,24,0,0,7,0,1,11,2,0,19,1,1,35,1,0,13,3,0,33,0,7,11,13,17,19,24,35
33,-1,-1,2,0,1,19,1,0,42,0,0,15,2,1,10,4,1,6,5,1,4,0,2,6,10,15,19,33,42
23,-1,-1,17,0,1,49,0,0,12,1,1,19,1,0,0,-1,-1,0,-1,-1,37,0,12,17,19,23,49,-1,-1
7,-1,-1,28,0,0,36,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,6,0,7,28,36,-1,-1,-1,-1
13,-1,-1,12,0,1,3,1,1,27,0,0,44,3,0,24,3,1,28,4,1,19,0,3,12,13,24,27,28,44
49,-1,-1,21,0,1,13,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,5,0,13,21,49,-1,-1,-1,-1
32,-1,-1,1,0,1,39,0,0,4,1,0,24,3,0,0,-1,-1,0,-1,-1,19,0,1,4,24,32,39,-1,-1
27,-1,-1,29,0,0,9,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,35,0,9,27,29,-1,-1,-1,-1
33,-1,-1,39,0,0,34,1,1,14,0,1,48,1,0,0,-1,-1,0,-1,-1,31,0,14,33,34,39,48,-1,-1
42,-1,-1,11,0,1,13,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,31,0,11,13,42,-1,-1,-1,-1
45,-1,-1,7,0,1,16,1,0,34,2,0,10,2,1,0,-1,-1,0,-1,-1,22,0,7,10,16,34,45,-1,-1
21,-1,-1,12,0,1,8,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,27,0,8,12,21,-1,-1,-1,-1
6,-1,-1,49,0,0,34,1,1,29,2,1,38,2,0,22,3,1,37,4,1,43,0,6,22,29,34,37,38,49
10,-1,-1,36,0,0,1,0,1,47,1,0,2,2,0,43,3,1,19,1,1,47,1,1,2,10,19,36,43,47
30,-1,-1,31,0,0,38,1,0,27,0,1,3,3,1,41,2,0,36,2,1,39,0,3,27,30,31,36,38,41
19,-1,-1,20,0,0,37,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,14,0,19,20,37,-1,-1,-1,-1
16,-1,-1,11,0,1,17,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,24,0,11,16,17,-1,-1,-1,-1
37,-1,-1,30,0,1,12,1,1,19,2,0,4,2,1,0,-1,-1,0,-1,-1,26,0,4,12,19,30,37,-1,-1
33,-1,-1,39,0,0,24,0,1,1,2,1,2,3,0,38,1,1,30,2,0,24,1,1,2,24,30,33,38,39
29,-1,-1,41,0,0,37,1,1,35,2,1,0,-1,-1,0,-1,-1,0,-1,-1,6,0,29,35,37,41,-1,-1,-1
2,-1,-1,33,0,0,31,1,1,36,1,0,42,3,0,19,2,1,0,-1,-1,36,1,2,19,31,33,36,42,-1
31,-1,-1,42,0,0,36,1,1,40,2,0,49,1,0,48,4,1,0,-1,-1,33,0,31,36,40,42,48,49,-1
19,-1,-1,11,0,1,4,1,1,8,2,0,37,0,0,0,-1,-1,0,-1,-1,39,0,4,8,11,19,37,-1,-1
46,-1,-1,19,0,1,28,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,41,0,19,28,46,-1,-1,-1,-1
5,-1,-1,7,0,0,14,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,26,0,5,7,14,-1,-1,-1,-1
36,-1,-1,37,0,0,1,0,1,31,2,0,0,-1,-1,0,-1,-1,0,-1,-1,24,0,1,31,36,37,-1,-1,-1
38,-1,-1,28,0,1,30,1,0,17,1,1,36,2,0,12,3,1,0,-1,-1,19,0,12,17,28,30,36,38,-1
18,-1,-1,9,0,1,50,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,40,0,9,18,50,-1,-1,-1,-1
6,-1,-1,16,0,0,33,1,0,8,1,1,0,-1,-1,0,-1,-1,0,-1,-1,2,0,6,8,16,33,-1,-1,-1
38,-1,-1,34,0,1,36,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,5,0,34,36,38,-1,-1,-1,-1
49,-1,-1,31,0,1,48,1,0,21,1,1,0,-1,-1,0,-1,-1,0,-1,-1,30,0,21,31,48,49,-1,-1,-1
24,-1,-1,36,0,0,35,1,1,10,0,1,8,3,1,33,2,1,0,-1,-1,45,0,8,10,24,33,35,36,-1
17,-1,-1,21,0,0,43,1,0,15,0,1,0,-1,-1,0,-1,-1,0,-1,-1,39,0,15,17,21,43,-1,-1,-1
42,-1,-1,8,0,1,38,1,0,41,2,0,36,2,1,33,4,1,26,5,1,37,0,8,26,33,36,38,41,42
19,-1,-1,6,0,1,40,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,15,0,6,19,40,-1,-1,-1,-1
39,-1,-1,4,0,1,14,1,0,35,2,0,40,0,0,16,3,1,15,5,1,1,0,4,14,15,16,35,39,40
23,-1,-1,12,0,1,37,0,0,17,1,0,6,1,1,24,2,1,0,-1,-1,44,0,6,12,17,23,24,37,-1
36,-1,-1,30,0,1,20,1,1,11,2,1,42,0,0,19,3,0,41,4,1,3,0,11,19,20,30,36,41,42
11,-1,-1,42,0,0,4,0,1,36,1,1,0,-1,-1,0,-1,-1,0,-1,-1,9,0,4,11,36,42,-1,-1,-1
47,-1,-1,14,0,1,39,1,0,7,1,1,23,2,1,0,-1,-1,0,-1,-1,20,0,7,14,23,39,47,-1,-1
35,-1,-1,19,0,1,13,1,1,24,1,0,32,3,0,12,2,1,0,-1,-1,23,0,12,13,19,24,32,35,-1
16,-1,-1,37,0,0,2,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,9,0,2,16,37,-1,-1,-1,-1
45,-1,-1,38,0,1,4,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,45,1,4,38,45,-1,-1,-1,-1
29,-1,-1,12,0,1,26,1,0,34,0,0,44,3,0,6,1,1,0,-1,-1,7,0,6,12,26,29,34,44,-1
19,-1,-1,22,0,0,45,1,0,10,0,1,16,3,0,12,4,1,0,-1,-1,2,0,10,12,16,19,22,45,-1
42,-1,-1,10,0,1,40,1,0,31,2,1,7,1,1,45,0,0,0,-1,-1,36,0,7,10,31,40,42,45,-1
45,-1,-1,35,0,1,43,1,0,41,2,1,33,1,1,0,-1,-1,0,-1,-1,42,0,33,35,41,43,45,-1,-1
24,-1,-1,21,0,1,30,0,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,42,0,21,24,30,-1,-1,-1,-1
38,-1,-1,32,0,1,8,1,1,20,2,0,17,3,1,26,3,0,0,-1,-1,45,0,8,17,20,26,32,38,-1
41,-1,-1,15,0,1,8,1,1,2,2,1,0,-1,-1,0,-1,-1,0,-1,-1,42,0,2,8,15,41,-1,-1,-1
17,-1,-1,12,0,1,47,0,0,18,2,1,0,-1,-1,0,-1,-1,0,-1,-1,19,0,12,17,18,47,-1,-1,-1
25,-1,-1,30,0,0,44,1,0,3,0,1,7,3,0,8,4,0,37,2,1,5,0,3,7,8,25,30,37,44
2,-1,-1,33,0,0,27,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,14,0,2,27,33,-1,-1,-1,-1
1,-1,-1,43,0,0,26,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,40,0,1,26,43,-1,-1,-1,-1
10,-1,-1,15,0,0,21,1,0,16,2,1,23,2,0,0,-1,-1,0,-1,-1,32,0,10,15,16,21,23,-1,-1
35,-1,-1,18,0,1,43,0,0,3,1,1,0,-1,-1,0,-1,-1,0,-1,-1,6,0,3,18,35,43,-1,-1,-1
21,-1,-1,39,0,0,42,1,0,31,1,1,24,3,1,15,0,1,16,5,0,44,0,15,16,21,24,31,39,42
22,-1,-1,12,0,1,2,1,1,31,0,0,0,-1,-1,0,-1,-1,0,-1,-1,13,0,2,12,22,31,-1,-1,-1
23,-1,-1,27,0,0,45,1,0,2,0,1,40,2,1,15,3,0,0,-1,-1,6,0,2,15,23,27,40,45,-1
17,-1,-1,6,0,1,44,0,0,16,1,0,36,2,1,0,-1,-1,0,-1,-1,17,1,6,16,17,36,44,-1,-1
32,-1,-1,9,0,1,42,0,0,46,2,0,31,1,0,47,3,0,0,-1,-1,19,0,9,31,32,42,46,47,-1
44,-1,-1,50,0,0,15,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,23,0,15,44,50,-1,-1,-1,-1
39,-1,-1,25,0,1,28,1,0,21,1,1,32,2,0,0,-1,-1,0,-1,-1,21,1,21,25,28,32,39,-1,-1
15,-1,-1,41,0,0,7,0,1,27,1,1,0,-1,-1,0,-1,-1,0,-1,-1,14,0,7,15,27,41,-1,-1,-1
40,-1,-1,26,0,1,24,1,1,46,0,0,37,1,0,0,-1,-1,0,-1,-1,45,0,24,26,37,40,46,-1,-1
13,-1,-1,28,0,0,3,0,1,40,1,0,15,1,1,27,4,0,0,-1,-1,3,1,3,13,15,27,28,40,-1
31,-1,-1,26,0,1,13,1,1,29,1,0,21,2,0,34,0,0,46,5,0,40,0,13,21,26,29,31,34,46
14,-1,-1,28,0,0,44,1,0,31,2,1,22,1,1,35,3,0,0,-1,-1,28,1,14,22,28,31,35,44,-1
14,-1,-1,12,0,1,48,0,0,16,2,1,27,3,0,0,-1,-1,0,-1,-1,35,0,12,14,16,27,48,-1,-1
20,-1,-1,9,0,1,49,0,0,50,2,0,8,1,1,0,-1,-1,0,-1,-1,48,0,8,9,20,49,50,-1,-1
14,-1,-1,26,0,0,34,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,48,0,14,26,34,-1,-1,-1,-1
36,-1,-1,44,0,0,25,0,1,12,2,1,29,2,0,24,3,0,0,-1,-1,42,0,12,24,25,29,36,44,-1
12,-1,-1,15,0,0,22,1,0,34,2,0,0,-1,-1,0,-1,-1,0,-1,-1,34,1,12,15,22,34,-1,-1,-1
35,-1,-1,32,0,1,21,1,1,28,2,0,42,0,0,34,1,0,0,-1,-1,35,1,21,28,32,34,35,42,-1
22,-1,-1,37,0,0,16,0,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,49,0,16,22,37,-1,-1,-1,-1
2,-1,-1,6,0,0,12,1,0,25,2,0,13,3,1,46,3,0,0,-1,-1,17,0,2,6,12,13,25,46,-1
47,-1,-1,41,0,1,18,1,1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,46,0,18,41,47,-1,-1,-1,-1
27,-1,-1,13,0,1,24,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,12,0,13,24,27,-1,-1,-1,-1
20,-1,-1,49,0,0,41,1,1,42,2,0,24,2,1,37,4,0,29,5,1,16,0,20,24,29,37,41,42,49
8,-1,-1,27,0,0,45,1,0,29,2,1,1,0,1,4,4,0,0,-1,-1,45,1,1,4,8,27,29,45,-1
19,-1,-1,8,0,1,2,1,1,41,0,0,16,1,0,5,2,0,0,-1,-1,9,0,2,5,8,16,19,41,-1
27,-1,-1,45,0,0,10,0,1,49,1,0,0,-1,-1,0,-1,-1,0,-1,-1,23,0,10,27,45,49,-1,-1,-1
45,-1,-1,5,0,1,23,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,2,0,5,23,45,-1,-1,-1,-1
14,-1,-1,34,0,0,23,1,1,35,1,0,44,3,0,39,4,1,17,2,1,44,1,14,17,23,34,35,39,44
28,-1,-1,49,0,0,33,1,1,36,2,0,44,3,0,12,0,1,0,-1,-1,33,1,12,28,33,36,44,49,-1
12,-1,-1,16,0,0,39,1,0,45,2,0,22,2,1,0,-1,-1,0,-1,-1,17,0,12,16,22,39,45,-1,-1
48,-1,-1,24,0,1,42,1,0,9,1,1,47,2,0,7,3,1,0,-1,-1,42,1,7,9,24,42,47,48,-1
38,-1,-1,2,0,1,8,1,0,40,0,0,0,-1,-1,0,-1,-1,0,-1,-1,29,0,2,8,38,40,-1,-1,-1
16,-1,-1,1,0,1,9,1,0,41,0,0,19,3,1,8,2,1,21,4,0,11,0,1,8,9,16,19,21,41
6,-1,-1,42,0,0,2,0,1,24,1,1,5,2,0,37,3,0,12,3,1,2,1,2,5,6,12,24,37,42
28,-1,-1,19,0,1,43,0,0,31,2,1,32,3,0,4,1,1,11,5,0,43,1,4,11,19,28,31,32,43
31,-1,-1,37,0,0,20,0,1,5,2,1,0,-1,-1,0,-1,-1,0,-1,-1,20,1,5,20,31,37,-1,-1,-1
22,-1,-1,9,0,1,30,0,0,28,2,1,18,1,0,32,2,0,0,-1,-1,42,0,9,18,22,28,30,32,-1
15,-1,-1,6,0,1,7,1,0,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,15,1,6,7,15,-1,-1,-1,-1
